gene_name	entrez_id
DPY30_CN	84661
DPYD_CN	1806
DPYS_CN	1807
DPYSL2_CN	1808
DPYSL3_CN	1809
DPYSL4_CN	10570
DPYSL5_CN	56896
DQX1_CN	165545
DR1_CN	1810
DRAM1_CN	55332
DRAM2_CN	128338
DRAP1_CN	10589
DRAXIN_CN	374946
DRC1_CN	92749
DRD1_CN	1812
DRD2_CN	1813
DRD3_CN	1814
DRD4_CN	1815
DRD5_CN	1816
DRG1_CN	4733
DRG2_CN	1819
DRGX_CN	644168
DROSHA_CN	29102
DSC1_CN	1823
DSC2_CN	1824
DSC3_CN	1825
DSCAM_CN	1826
DSCAML1_CN	57453
DSCC1_CN	79075
DSE_CN	29940
DSEL_CN	92126
DSG1_CN	1828
DSG2_CN	1829
DSG3_CN	1830
DSG4_CN	147409
DSN1_CN	79980
DSP_CN	1832
DSPP_CN	1834
DST_CN	667
DSTN_CN	11034
DSTYK_CN	25778
DTD1_CN	92675
DTD2_CN	112487
DTHD1_CN	401124
DTL_CN	51514
DTNA_CN	1837
DTNB_CN	1838
DTNBP1_CN	84062
DTWD1_CN	56986
DTWD2_CN	285605
DTX1_CN	1840
DTX2_CN	113878
DTX3_CN	196403
DTX3L_CN	151636
DTX4_CN	23220
DTYMK_CN	1841
DUOX1_CN	53905
DUOX2_CN	50506
DUOXA1_CN	90527
DUOXA2_CN	405753
DUS1L_CN	64118
DUS2_CN	54920
DUS3L_CN	56931
DUS4L_CN	11062
DUSP1_CN	1843
DUSP10_CN	11221
DUSP11_CN	8446
DUSP12_CN	11266
DUSP14_CN	11072
DUSP15_CN	128853
DUSP16_CN	80824
DUSP18_CN	150290
DUSP19_CN	142679
DUSP2_CN	1844
DUSP22_CN	56940
DUSP23_CN	54935
DUSP26_CN	78986
DUSP28_CN	285193
DUSP3_CN	1845
DUSP4_CN	1846
DUSP5_CN	1847
DUSP6_CN	1848
DUSP7_CN	1849
DUSP8_CN	1850
DUT_CN	1854
DUX4_CN	100288687
DUXA_CN	503835
DVL1_CN	1855
DVL2_CN	1856
DVL3_CN	1857
DXO_CN	1797
DYDC1_CN	143241
DYDC2_CN	84332
DYM_CN	54808
DYNAP_CN	284254
DYNC1H1_CN	1778
DYNC1I1_CN	1780
DYNC1I2_CN	1781
DYNC1LI1_CN	51143
DYNC1LI2_CN	1783
DYNC2H1_CN	79659
DYNC2LI1_CN	51626
DYNLL1_CN	8655
DYNLL2_CN	140735
DYNLRB1_CN	83658
DYNLRB2_CN	83657
DYNLT1_CN	6993
DYRK1A_CN	1859
DYRK1B_CN	9149
DYRK2_CN	8445
DYRK3_CN	8444
DYRK4_CN	8798
DYSF_CN	8291
DYTN_CN	391475
DZANK1_CN	55184
DZIP1_CN	22873
DZIP1L_CN	199221
DZIP3_CN	9666
E2F1_CN	1869
E2F2_CN	1870
E2F3_CN	1871
E2F4_CN	1874
E2F5_CN	1875
E2F6_CN	1876
E2F7_CN	144455
E2F8_CN	79733
E4F1_CN	1877
EAF1_CN	85403
EAF2_CN	55840
EAPP_CN	55837
EARS2_CN	124454
EBAG9_CN	9166
EBF1_CN	1879
EBF2_CN	64641
EBF3_CN	253738
EBF4_CN	57593
EBI3_CN	10148
EBLN1_CN	340900
EBLN2_CN	55096
EBNA1BP2_CN	10969
EBPL_CN	84650
ECD_CN	11319
ECE1_CN	1889
ECE2_CN	9718
ECEL1_CN	9427
ECH1_CN	1891
ECHDC1_CN	55862
ECHDC2_CN	55268
ECHDC3_CN	79746
ECHS1_CN	1892
ECI1_CN	1632
ECI2_CN	10455
ECM1_CN	1893
ECM2_CN	1842
ECSCR_CN	641700
ECSIT_CN	51295
ECT2_CN	1894
ECT2L_CN	345930
EDAR_CN	10913
EDARADD_CN	128178
EDC3_CN	80153
EDC4_CN	23644
EDDM3A_CN	10876
EDDM3B_CN	64184
EDEM1_CN	9695
EDEM2_CN	55741
EDEM3_CN	80267
EDF1_CN	8721
EDIL3_CN	10085
EDN1_CN	1906
EDN2_CN	1907
EDN3_CN	1908
EDNRA_CN	1909
EDNRB_CN	1910
EEA1_CN	8411
EED_CN	8726
EEF1A1_CN	1915
EEF1A2_CN	1917
EEF1B2_CN	1933
EEF1D_CN	1936
EEF1E1_CN	9521
EEF1E1.BLOC1S5_CN	NA
EEF1G_CN	1937
EEF2_CN	1938
EEF2K_CN	29904
EEFSEC_CN	60678
EEPD1_CN	80820
CLXN_CN	79645
EFCAB10_CN	100130771
EFCAB11_CN	90141
EFCAB12_CN	90288
EFCAB13_CN	124989
EFCAB14_CN	9813
EFCAB2_CN	84288
EFCAB3_CN	146779
EFCAB5_CN	374786
EFCAB6_CN	64800
EFCAB7_CN	84455
EFCAB8_CN	388795
EFCAB9_CN	285588
EFCC1_CN	79825
EFEMP1_CN	2202
EFEMP2_CN	30008
EFHB_CN	151651
EFHC1_CN	114327
EFHD1_CN	80303
EFHD2_CN	79180
EFNA1_CN	1942
EFNA2_CN	1943
EFNA3_CN	1944
EFNA4_CN	1945
EFNA5_CN	1946
EFNB2_CN	1948
EFNB3_CN	1949
EFR3A_CN	23167
EFR3B_CN	22979
EFS_CN	10278
EFTUD2_CN	9343
EGF_CN	1950
EGFL7_CN	51162
EGFL8_CN	80864
EGFLAM_CN	133584
EGFR_CN	1956
EGLN1_CN	54583
EGLN2_CN	112398
EGLN3_CN	112399
EGR1_CN	1958
EGR2_CN	1959
EGR3_CN	1960
EGR4_CN	1961
EHBP1_CN	23301
EHBP1L1_CN	254102
EHD1_CN	10938
EHD2_CN	30846
EHD3_CN	30845
EHD4_CN	30844
EHF_CN	26298
EHHADH_CN	1962
EHMT1_CN	79813
EHMT2_CN	10919
EI24_CN	9538
EID1_CN	23741
EID2_CN	163126
EID2B_CN	126272
EID3_CN	493861
EIF1_CN	10209
EIF1AD_CN	84285
EIF1B_CN	10289
EIF2A_CN	83939
EIF2AK1_CN	27102
EIF2AK2_CN	5610
EIF2AK3_CN	9451
EIF2AK4_CN	440275
EIF2B1_CN	1967
EIF2B2_CN	8892
EIF2B3_CN	8891
EIF2B4_CN	8890
EIF2B5_CN	8893
EIF2D_CN	1939
EIF2S1_CN	1965
EIF2S2_CN	8894
EIF3A_CN	8661
EIF3B_CN	8662
EIF3C_CN	8663
EIF3CL_CN	728689
EIF3D_CN	8664
EIF3E_CN	3646
EIF3F_CN	8665
EIF3G_CN	8666
EIF3H_CN	8667
EIF3I_CN	8668
EIF3J_CN	8669
EIF3K_CN	27335
EIF3L_CN	51386
EIF3M_CN	10480
EIF4A1_CN	1973
EIF4A2_CN	1974
EIF4A3_CN	9775
EIF4B_CN	1975
EIF4E_CN	1977
EIF4E1B_CN	253314
EIF4E2_CN	9470
EIF4E3_CN	317649
EIF4EBP1_CN	1978
EIF4EBP2_CN	1979
EIF4EBP3_CN	8637
EIF4ENIF1_CN	56478
EIF4G1_CN	1981
EIF4G2_CN	1982
EIF4G3_CN	8672
EIF4H_CN	7458
EIF5_CN	1983
EIF5A_CN	1984
EIF5A2_CN	56648
EIF5AL1_CN	143244
EIF5B_CN	9669
EIF6_CN	3692
ELAC1_CN	55520
ELAC2_CN	60528
ELANE_CN	1991
ELAVL1_CN	1994
ELAVL2_CN	1993
ELAVL3_CN	1995
ELAVL4_CN	1996
ELF1_CN	1997
ELF2_CN	1998
ELF3_CN	1999
ELF5_CN	2001
ELFN1_CN	392617
ELFN2_CN	114794
ELK3_CN	2004
ELK4_CN	2005
ELL_CN	8178
ELL2_CN	22936
ELL3_CN	80237
ELMO1_CN	9844
ELMO2_CN	63916
ELMO3_CN	79767
ELMOD1_CN	55531
ELMOD2_CN	255520
ELMOD3_CN	84173
ELN_CN	2006
ELOF1_CN	84337
ELOVL1_CN	64834
ELOVL2_CN	54898
ELOVL3_CN	83401
ELOVL4_CN	6785
ELOVL5_CN	60481
ELOVL6_CN	79071
ELOVL7_CN	79993
ELP2_CN	55250
ELP3_CN	55140
ELP4_CN	26610
ELP5_CN	23587
ELP6_CN	54859
ELSPBP1_CN	64100
EMB_CN	133418
EMC1_CN	23065
EMC10_CN	284361
EMC2_CN	9694
EMC3_CN	55831
EMC4_CN	51234
EMC6_CN	83460
EMC7_CN	56851
EMC8_CN	10328
EMC9_CN	51016
EMCN_CN	51705
EME1_CN	146956
EME2_CN	197342
EMG1_CN	10436
EMID1_CN	129080
EMILIN1_CN	11117
EMILIN2_CN	84034
EMILIN3_CN	90187
EML1_CN	2009
EML2_CN	24139
EML3_CN	256364
EML4_CN	27436
EML5_CN	161436
EML6_CN	400954
EMP1_CN	2012
EMP2_CN	2013
EMP3_CN	2014
EMX1_CN	2016
EMX2_CN	2018
EN1_CN	2019
EN2_CN	2020
ENAH_CN	55740
ENAM_CN	10117
ENC1_CN	8507
ENDOD1_CN	23052
ENDOG_CN	2021
ENDOU_CN	8909
ENDOV_CN	284131
ENG_CN	2022
ENGASE_CN	64772
ENHO_CN	375704
ENKD1_CN	84080
ENKUR_CN	219670
ENO1_CN	2023
ENO2_CN	2026
ENO3_CN	2027
ENO4_CN	387712
ENOPH1_CN	58478
ENOSF1_CN	55556
ENOX1_CN	55068
ENPEP_CN	2028
ENPP1_CN	5167
ENPP2_CN	5168
ENPP3_CN	5169
ENPP4_CN	22875
ENPP5_CN	59084
ENPP6_CN	133121
ENPP7_CN	339221
ENSA_CN	2029
ENTHD1_CN	150350
ENTPD1_CN	953
ENTPD2_CN	954
ENTPD3_CN	956
ENTPD4_CN	9583
ENTPD5_CN	957
ENTPD6_CN	955
ENTPD7_CN	57089
ENTPD8_CN	377841
ENY2_CN	56943
EOGT_CN	285203
EOMES_CN	8320
EP300_CN	2033
EP400_CN	57634
EPAS1_CN	2034
EPB41_CN	2035
EPB41L1_CN	2036
EPB41L2_CN	2037
EPB41L3_CN	23136
EPB41L4A_CN	64097
EPB41L4B_CN	54566
EPB41L5_CN	57669
EPB42_CN	2038
EPC1_CN	80314
EPC2_CN	26122
EPCAM_CN	4072
EPDR1_CN	54749
EPG5_CN	57724
EPGN_CN	255324
EPHA1_CN	2041
EPHA10_CN	284656
EPHA2_CN	1969
EPHA3_CN	2042
EPHA4_CN	2043
EPHA5_CN	2044
EPHA6_CN	285220
EPHA7_CN	2045
EPHA8_CN	2046
EPHB1_CN	2047
EPHB2_CN	2048
EPHB3_CN	2049
EPHB4_CN	2050
EPHB6_CN	2051
EPHX1_CN	2052
EPHX2_CN	2053
EPHX3_CN	79852
EPHX4_CN	253152
EPM2A_CN	7957
EPM2AIP1_CN	9852
EPN1_CN	29924
EPN2_CN	22905
EPN3_CN	55040
EPO_CN	2056
EPOR_CN	2057
EPPIN_CN	57119
EPPIN.WFDC6_CN	NA
EPPK1_CN	83481
EPS15_CN	2060
EPS15L1_CN	58513
EPS8_CN	2059
EPS8L1_CN	54869
EPS8L2_CN	64787
EPS8L3_CN	79574
EPSTI1_CN	94240
EPX_CN	8288
EPYC_CN	1833
EQTN_CN	54586
ERAL1_CN	26284
ERAP1_CN	51752
ERAP2_CN	64167
ERBB2_CN	2064
ERBB3_CN	2065
ERBB4_CN	2066
ERC1_CN	23085
ERC2_CN	26059
ERCC1_CN	2067
ERCC2_CN	2068
ERCC3_CN	2071
ERCC4_CN	2072
ERCC5_CN	2073
ERCC6_CN	2074
ERCC6L2_CN	375748
ERCC8_CN	1161
EREG_CN	2069
ERF_CN	2077
ERG_CN	2078
ERGIC1_CN	57222
ERGIC2_CN	51290
ERGIC3_CN	51614
ERH_CN	2079
ERI1_CN	90459
ERI2_CN	112479
ERI3_CN	79033
ERICH1_CN	157697
ERICH2_CN	285141
ERLEC1_CN	27248
ERLIN1_CN	10613
ERLIN2_CN	11160
ERMAP_CN	114625
ERMARD_CN	55780
ERMN_CN	57471
ERMP1_CN	79956
ERN1_CN	2081
ERN2_CN	10595
ERP27_CN	121506
ERP29_CN	10961
ERP44_CN	23071
ERRFI1_CN	54206
ERV3.1_CN	NA
ERVFRD.1_CN	NA
ERVH48.1_CN	NA
ERVK3.1_CN	NA
ERVMER34.1_CN	NA
ERVV.1_CN	NA
ERVV.2_CN	NA
ERVW.1_CN	NA
ESAM_CN	90952
ESCO1_CN	114799
ESCO2_CN	157570
ESD_CN	2098
ESF1_CN	51575
ESM1_CN	11082
ESPL1_CN	9700
ESPN_CN	83715
ESPNL_CN	339768
ESR1_CN	2099
ESR2_CN	2100
ESRP1_CN	54845
ESRP2_CN	80004
ESRRA_CN	2101
ESRRB_CN	2103
ESRRG_CN	2104
ESYT1_CN	23344
ESYT2_CN	57488
ESYT3_CN	83850
ETAA1_CN	54465
ETF1_CN	2107
ETFA_CN	2108
ETFB_CN	2109
ETFDH_CN	2110
ETHE1_CN	23474
ETNK1_CN	55500
ETNK2_CN	55224
ETNPPL_CN	64850
ETS1_CN	2113
ETS2_CN	2114
ETV1_CN	2115
ETV2_CN	2116
ETV3_CN	2117
ETV3L_CN	440695
ETV4_CN	2118
ETV5_CN	2119
ETV6_CN	2120
ETV7_CN	51513
EVA1A_CN	84141
EVA1B_CN	55194
EVA1C_CN	59271
EVC_CN	2121
EVC2_CN	132884
EVI2A_CN	2123
EVI2B_CN	2124
EVI5_CN	7813
EVI5L_CN	115704
EVL_CN	51466
EVPL_CN	2125
EVPLL_CN	645027
EVX1_CN	2128
EVX2_CN	344191
EWSR1_CN	2130
EXD1_CN	161829
EXD2_CN	55218
EXD3_CN	54932
EXO1_CN	9156
EXO5_CN	64789
EXOC1_CN	55763
EXOC2_CN	55770
EXOC3_CN	11336
EXOC3L1_CN	283849
EXOC3L2_CN	90332
EXOC3L4_CN	91828
EXOC4_CN	60412
EXOC5_CN	10640
EXOC6_CN	54536
EXOC6B_CN	23233
EXOC7_CN	23265
EXOC8_CN	149371
EXOG_CN	9941
EXOSC1_CN	51013
EXOSC10_CN	5394
EXOSC2_CN	23404
EXOSC3_CN	51010
EXOSC4_CN	54512
EXOSC5_CN	56915
EXOSC6_CN	118460
EXOSC7_CN	23016
EXOSC8_CN	11340
EXOSC9_CN	5393
EXPH5_CN	23086
EXT1_CN	2131
EXT2_CN	2132
EXTL1_CN	2134
EXTL2_CN	2135
EXTL3_CN	2137
EYA1_CN	2138
EYA2_CN	2139
EYA3_CN	2140
EYA4_CN	2070
EYS_CN	346007
EZH1_CN	2145
EZH2_CN	2146
EZR_CN	7430
F10_CN	2159
F11_CN	2160
F11R_CN	50848
F12_CN	2161
F13A1_CN	2162
F13B_CN	2165
F2_CN	2147
F2R_CN	2149
F2RL1_CN	2150
F2RL2_CN	2151
F2RL3_CN	9002
F3_CN	2152
F5_CN	2153
F7_CN	2155
FA2H_CN	79152
FAAH_CN	2166
FABP1_CN	2168
FABP12_CN	646486
FABP2_CN	2169
FABP3_CN	2170
FABP4_CN	2167
FABP5_CN	2171
FABP6_CN	2172
FABP7_CN	2173
FABP9_CN	646480
FADD_CN	8772
FADS1_CN	3992
FADS2_CN	9415
FADS3_CN	3995
FADS6_CN	283985
FAF1_CN	11124
FAF2_CN	23197
FAH_CN	2184
FAHD1_CN	81889
FAHD2A_CN	51011
FAHD2B_CN	151313
FAIM_CN	55179
FAIM2_CN	23017
EEIG1_CN	399665
EEIG2_CN	284611
FAM104A_CN	NA
FAM107A_CN	11170
FAM107B_CN	83641
FAM110A_CN	83541
FAM110B_CN	90362
FAM110C_CN	642273
FAM110D_CN	79927
FAM111A_CN	63901
FAM111B_CN	374393
FAM114A1_CN	92689
FAM114A2_CN	10827
FAM117A_CN	81558
FAM117B_CN	150864
FAM118A_CN	55007
FAM118B_CN	79607
FAM120A_CN	23196
FAM120AOS_CN	158293
FAM120B_CN	84498
FAM124A_CN	220108
FAM124B_CN	79843
HYCC1_CN	84668
HYCC2_CN	285172
FAM131A_CN	131408
FAM131B_CN	9715
FAM131C_CN	348487
FAM133B_CN	257415
FAM135A_CN	57579
FAM135B_CN	51059
FAM136A_CN	84908
FAM13A_CN	10144
FAM13B_CN	51306
FAM13C_CN	220965
FAM149A_CN	25854
FAM149B1_CN	317662
FAM151A_CN	338094
FAM151B_CN	167555
FAM153A_CN	285596
NALF1_CN	728215
FAM161A_CN	84140
FAM161B_CN	145483
FAM162A_CN	26355
FAM162B_CN	221303
FAM163A_CN	148753
FAM163B_CN	642968
FAM167A_CN	83648
FAM167B_CN	84734
FAM168A_CN	23201
FAM168B_CN	130074
FAM169A_CN	26049
FAM170A_CN	340069
FAM170B_CN	170370
FAM171A1_CN	221061
FAM171A2_CN	284069
FAM171B_CN	165215
FAM172A_CN	NA
FAM174A_CN	345757
FAM174B_CN	400451
FAM177A1_CN	283635
FAM177B_CN	400823
FAM178B_CN	51252
FAM180A_CN	389558
FAM180B_CN	399888
FAM181A_CN	90050
FAM181B_CN	220382
FAM184A_CN	79632
FAM184B_CN	27146
FAM185A_CN	222234
FAM186A_CN	121006
FAM186B_CN	84070
FAM187A_CN	100528020
FAM187B_CN	148109
ENTREP2_CN	23359
ENTREP1_CN	9413
ENTREP3_CN	10712
FAM193A_CN	8603
FAM193B_CN	54540
FAM200A_CN	221786
FAM200B_CN	285550
FAM204A_CN	63877
SLX9_CN	85395
FAM209A_CN	200232
FAM209B_CN	388799
FAM20A_CN	54757
FAM20B_CN	9917
FAM20C_CN	56975
FAM210A_CN	125228
FAM210B_CN	116151
ATOSA_CN	56204
ATOSB_CN	80256
FAM216A_CN	29902
FAM216B_CN	144809
FAM217A_CN	222826
FAM217B_CN	63939
FAM219A_CN	203259
FAM219B_CN	57184
FAM220A_CN	84792
FAM221A_CN	340277
FAM221B_CN	392307
FAM222A_CN	84915
FAM222B_CN	55731
FAM227A_CN	646851
FAM227B_CN	196951
FAM228A_CN	653140
FAM228B_CN	375190
FAM229A_CN	100128071
FAM229B_CN	619208
FAM24A_CN	118670
FAM24B_CN	196792
FAM25A_CN	643161
FAM25C_CN	644054
FAM25G_CN	100133093
FAM32A_CN	26017
FAM3B_CN	54097
FAM3C_CN	10447
FAM3D_CN	131177
FAM43A_CN	131583
FAM43B_CN	163933
FAM47E_CN	100129583
FAM47E.STBD1_CN	NA
FAM50B_CN	26240
FAM53A_CN	152877
FAM53B_CN	9679
FAM53C_CN	51307
GARIN4_CN	149647
GARIN3_CN	153745
GARIN6_CN	196472
GARIN2_CN	161142
GARIN5A_CN	112703
GARIN5B_CN	284418
GARIN1B_CN	84691
GARIN1A_CN	346653
FAM72A_CN	729533
FAM72B_CN	653820
FAM72C_CN	554282
FAM72D_CN	728833
FAM76A_CN	199870
FAM76B_CN	143684
FAM78A_CN	286336
FAM78B_CN	149297
FAM81A_CN	145773
FAM81B_CN	153643
FAM83A_CN	84985
FAM83B_CN	222584
FAM83C_CN	128876
FAM83D_CN	81610
FAM83E_CN	54854
FAM83F_CN	113828
FAM83G_CN	644815
FAM83H_CN	286077
IQANK1_CN	642574
FAM86B1_CN	85002
FAM86B2_CN	653333
FAM89A_CN	375061
FAM89B_CN	23625
FAM8A1_CN	51439
FAM90A1_CN	55138
FAM90A24P_CN	NA
FAM90A26_CN	100287045
FAM90A27P_CN	646508
FAM91A1_CN	157769
FAM98A_CN	25940
FAM98B_CN	283742
FAM98C_CN	147965
FAN1_CN	22909
FANCA_CN	2175
FANCC_CN	2176
FANCD2_CN	2177
FANCD2OS_CN	115795
FANCE_CN	2178
FANCF_CN	2188
FANCG_CN	2189
FANCI_CN	55215
FANCL_CN	55120
FANCM_CN	57697
FANK1_CN	92565
FAP_CN	2191
FAR1_CN	84188
FAR2_CN	55711
FARP1_CN	10160
FARP2_CN	9855
FARS2_CN	10667
FARSA_CN	2193
FARSB_CN	10056
FAS_CN	355
FASLG_CN	356
FASN_CN	2194
FASTK_CN	10922
FASTKD1_CN	79675
FASTKD2_CN	22868
FASTKD3_CN	79072
FASTKD5_CN	60493
FAT1_CN	2195
FAT2_CN	2196
FAT3_CN	120114
FAT4_CN	79633
FAU_CN	2197
FAXC_CN	84553
FAXDC2_CN	10826
FBF1_CN	85302
FBL_CN	2091
FBLIM1_CN	54751
FBLL1_CN	345630
FBLN1_CN	2192
FBLN2_CN	2199
FBLN5_CN	10516
FBLN7_CN	129804
FBN1_CN	2200
FBN2_CN	2201
FBN3_CN	84467
FBP1_CN	2203
FBP2_CN	8789
FBRS_CN	64319
FBRSL1_CN	57666
FBXL12_CN	54850
FBXL13_CN	222235
FBXL14_CN	144699
FBXL15_CN	79176
FBXL16_CN	146330
FBXL17_CN	64839
FBXL18_CN	80028
FBXL19_CN	54620
FBXL2_CN	25827
FBXL20_CN	84961
FBXL22_CN	283807
FBXL3_CN	26224
FBXL4_CN	26235
FBXL5_CN	26234
FBXL6_CN	26233
FBXL7_CN	23194
FBXL8_CN	55336
FBXO10_CN	26267
FBXO11_CN	80204
FBXO15_CN	201456
FBXO16_CN	157574
FBXO17_CN	115290
FBXO2_CN	26232
FBXO21_CN	23014
FBXO22_CN	26263
FBXO24_CN	26261
FBXO25_CN	26260
FBXO27_CN	126433
FBXO28_CN	23219
FBXO3_CN	26273
FBXO30_CN	84085
FBXO31_CN	79791
FBXO32_CN	114907
FBXO33_CN	254170
FBXO34_CN	55030
FBXO36_CN	130888
FBXO38_CN	81545
FBXO39_CN	162517
FBXO4_CN	26272
FBXO40_CN	51725
FBXO41_CN	150726
FBXO42_CN	54455
FBXO43_CN	286151
FBXO44_CN	93611
FBXO45_CN	200933
FBXO46_CN	23403
FBXO47_CN	494188
FBXO48_CN	554251
FBXO5_CN	26271
FBXO6_CN	26270
FBXO7_CN	25793
FBXO8_CN	26269
FBXO9_CN	26268
FBXW10_CN	10517
FBXW11_CN	23291
FBXW12_CN	285231
FBXW2_CN	26190
FBXW4_CN	6468
FBXW5_CN	54461
FBXW7_CN	55294
FBXW8_CN	26259
FBXW9_CN	84261
FCAMR_CN	83953
FCAR_CN	2204
FCER1A_CN	2205
FCER1G_CN	2207
FCER2_CN	2208
FCF1_CN	51077
FCGBP_CN	8857
FCGR1A_CN	2209
FCGR2A_CN	2212
FCGR2B_CN	2213
FCGR2C_CN	9103
FCGR3A_CN	2214
FCGR3B_CN	2215
FCGRT_CN	2217
FCHO1_CN	23149
FCHO2_CN	115548
FCHSD1_CN	89848
FCHSD2_CN	9873
FCN1_CN	2219
FCN2_CN	2220
FCN3_CN	8547
FCRL1_CN	115350
FCRL2_CN	79368
FCRL3_CN	115352
FCRL4_CN	83417
FCRL5_CN	83416
FCRL6_CN	343413
FCRLA_CN	84824
FCRLB_CN	127943
FDCSP_CN	260436
FDFT1_CN	2222
FDPS_CN	2224
FDX1_CN	2230
FDXACB1_CN	91893
FDXR_CN	2232
FECH_CN	2235
FEM1A_CN	55527
FEM1B_CN	10116
FEM1C_CN	56929
FEN1_CN	2237
FER_CN	2241
FER1L5_CN	90342
FER1L6_CN	654463
FERD3L_CN	222894
FERMT1_CN	55612
FERMT2_CN	10979
FERMT3_CN	83706
FES_CN	2242
FETUB_CN	26998
FEV_CN	54738
FEZ1_CN	9638
FEZ2_CN	9637
FEZF1_CN	389549
FEZF2_CN	55079
FFAR1_CN	2864
FFAR2_CN	2867
FFAR3_CN	2865
FFAR4_CN	338557
FGA_CN	2243
FGB_CN	2244
FGD2_CN	221472
FGD3_CN	89846
FGD4_CN	121512
FGD5_CN	152273
FGD6_CN	55785
FGF1_CN	2246
FGF10_CN	2255
FGF11_CN	2256
FGF12_CN	2257
FGF14_CN	2259
FGF17_CN	8822
FGF18_CN	8817
FGF19_CN	9965
FGF2_CN	2247
FGF20_CN	26281
FGF21_CN	26291
FGF22_CN	27006
FGF23_CN	8074
FGF3_CN	2248
FGF4_CN	2249
FGF5_CN	2250
FGF6_CN	2251
FGF7_CN	2252
FGF8_CN	2253
FGF9_CN	2254
FGFBP1_CN	9982
FGFBP2_CN	83888
FGFBP3_CN	143282
FGFR1_CN	2260
FGFR1OP2_CN	26127
FGFR2_CN	2263
FGFR3_CN	2261
FGFR4_CN	2264
FGFRL1_CN	53834
FGG_CN	2266
FGGY_CN	55277
FGL1_CN	2267
FGL2_CN	10875
FGR_CN	2268
FH_CN	2271
FHAD1_CN	114827
FHDC1_CN	85462
FHIT_CN	2272
FHL2_CN	2274
FHL3_CN	2275
FHL5_CN	9457
FHOD1_CN	29109
FHOD3_CN	80206
FIBCD1_CN	84929
FIBIN_CN	387758
FIBP_CN	9158
FICD_CN	11153
FIG4_CN	9896
FIGLA_CN	344018
FIGN_CN	55137
FIGNL1_CN	63979
FILIP1_CN	27145
FILIP1L_CN	11259
FIP1L1_CN	81608
FIS1_CN	51024
FITM1_CN	161247
FITM2_CN	128486
FIZ1_CN	84922
FJX1_CN	24147
FKBP10_CN	60681
FKBP11_CN	51303
FKBP14_CN	55033
FKBP15_CN	23307
FKBP1A_CN	2280
FKBP1B_CN	2281
FKBP1C_CN	642489
FKBP2_CN	2286
FKBP3_CN	2287
FKBP4_CN	2288
FKBP5_CN	2289
FKBP6_CN	8468
FKBP7_CN	51661
FKBP8_CN	23770
FKBP9_CN	11328
FKBPL_CN	63943
FKRP_CN	79147
FKTN_CN	2218
FLAD1_CN	80308
FLCN_CN	201163
FLG_CN	2312
FLG2_CN	388698
FLI1_CN	2313
FLII_CN	2314
FLNB_CN	2317
FLNC_CN	2318
FLOT1_CN	10211
FLOT2_CN	2319
FLRT1_CN	23769
FLRT2_CN	23768
FLRT3_CN	23767
FLT1_CN	2321
FLT3_CN	2322
FLT3LG_CN	2323
FLT4_CN	2324
FLVCR1_CN	28982
FLVCR2_CN	55640
FLYWCH1_CN	84256
FLYWCH2_CN	114984
FMN1_CN	342184
FMN2_CN	56776
FMNL1_CN	752
FMNL2_CN	114793
FMNL3_CN	91010
FMO1_CN	2326
FMO2_CN	2327
FMO3_CN	2328
FMO4_CN	2329
FMO5_CN	2330
FMOD_CN	2331
FN1_CN	2335
FN3K_CN	64122
FN3KRP_CN	79672
FNBP1_CN	23048
FNBP1L_CN	54874
FNBP4_CN	23360
FNDC1_CN	84624
FNDC3A_CN	22862
FNDC3B_CN	64778
FNDC4_CN	64838
FNDC5_CN	252995
FNDC7_CN	163479
FNDC8_CN	54752
FNDC9_CN	408263
FNIP1_CN	96459
FNIP2_CN	57600
FNTA_CN	2339
FNTB_CN	2342
FOCAD_CN	54914
FOLH1_CN	2346
FOLR1_CN	2348
FOLR2_CN	2350
FOLR3_CN	2352
FOS_CN	2353
FOSB_CN	2354
FOSL1_CN	8061
FOSL2_CN	2355
FOXA1_CN	3169
FOXA2_CN	3170
FOXA3_CN	3171
FOXB1_CN	27023
FOXB2_CN	442425
FOXC1_CN	2296
FOXC2_CN	2303
FOXD1_CN	2297
FOXD2_CN	2306
FOXD3_CN	27022
FOXD4_CN	2298
FOXD4L1_CN	200350
FOXD4L3_CN	286380
FOXD4L4_CN	349334
FOXD4L5_CN	653427
FOXD4L6_CN	653404
FOXE1_CN	2304
FOXE3_CN	2301
FOXF1_CN	2294
FOXF2_CN	2295
FOXG1_CN	2290
FOXH1_CN	8928
FOXI1_CN	2299
FOXI2_CN	399823
FOXI3_CN	344167
FOXJ1_CN	2302
FOXJ2_CN	55810
FOXJ3_CN	22887
FOXK1_CN	221937
FOXK2_CN	3607
FOXL1_CN	2300
FOXL2_CN	668
FOXM1_CN	2305
FOXN1_CN	8456
FOXN2_CN	3344
FOXN3_CN	1112
FOXN4_CN	121643
FOXO1_CN	2308
FOXO3_CN	2309
FOXO6_CN	100132074
FOXP1_CN	27086
FOXP2_CN	93986
FOXP4_CN	116113
FOXQ1_CN	94234
FOXR1_CN	283150
FOXRED1_CN	55572
FOXRED2_CN	80020
FOXS1_CN	2307
FPGS_CN	2356
FPGT_CN	8790
FPGT.TNNI3K_CN	NA
FPR1_CN	2357
FPR2_CN	2358
FPR3_CN	2359
FRA10AC1_CN	118924
FRAS1_CN	80144
FRAT1_CN	10023
FRAT2_CN	23401
