Mixture,B cells naive,B cells memory,Plasma cells,T cells CD8,T cells CD4 naive,T cells CD4 memory resting,T cells CD4 memory activated,T cells follicular helper,T cells regulatory (Tregs),T cells gamma delta,NK cells resting,NK cells activated,Monocytes,Macrophages M0,Macrophages M1,Macrophages M2,Dendritic cells resting,Dendritic cells activated,Mast cells resting,Mast cells activated,Eosinophils,Neutrophils,P-value,Correlation,RMSE,Absolute score (sig.score)
Sample145,0.0035288750265804,0.00360054032126759,0.00874102436803744,0.188039005346701,0,0.0974122629629863,0.0306753959150956,0.0343338804131829,0.0426835109931943,0.0225077656431978,0,0.00539363602376612,0.0305694888347393,0,0.0186061169125708,0.559717744117048,0.144251237535717,0.00344428776743811,0.102806712005774,0,0.0351860962114236,0,0,0.587334723830272,0.820907006443088,1.33149758039872
Sample146,0.00988717031142908,0.0102802244349237,0.0065854913711658,0.0524298750873168,0,0.130771459073303,0.0418513520334801,0.0378276863370058,0,0,0.0432895143011968,0.000729802071228955,0.0423612877764848,0.250719154166978,0.0222350055320679,0.255424929199989,0,0,0.0428574112326542,0,0,0,0,0.729186140701958,0.721547664745756,0.947250362929223
Sample147,0.0131194743423737,0,0.00492810660556027,0.0320998539638327,0,0.0833860523541164,0.0573165912530545,0.0312889255558191,0,0,0.0574756323952343,0,0.0215439512225504,0.0893825515367628,0.0143014190030919,0.173836516136488,0,0.0224309547147877,0.0380657878548181,0.0050717305232793,0.0142617795905522,0,0,0.344333326114282,0.941748148818836,0.658509327052321
Sample148,0,0.0254897465139377,0.00719709324091491,0.0488706199783447,0.00155798667493627,0.0298889812461758,0.0122017035473039,0.019011802239555,0,0.0158281097787807,0.0175323834392211,0,0.0289780954743461,0.17461291077565,0.0102629351214435,0.350334670632205,0.0161345904280751,0,0.104832165681391,0,0.0292730739482979,0,0,0.552954655968074,0.833836973761903,0.892006868720578
Sample149,0.0580781539205911,0.0966267669869052,0.0154356411486406,0.233661463355405,0.00031269330960159,0.319997395925186,0.0684637681108732,0.0198050618584493,0,0.0411488330568789,0,0,0.196953291769151,0.0926175952780171,0.0612694565363811,0.686981374735928,0.00926556183445572,0.0112618072051772,0.0228440188833957,0.017735490961593,0.0102702944752724,0.00985772793905206,0,0.818467999697427,0.686407039983767,1.97258639729095
Sample14,0.0186856228330488,0.0057099508757288,0.0139184075466218,0.127997127470416,0,0.218467669905558,0.0902966674338831,0.0314054942964128,0,0,0,0.0189422788950967,0.154864440645458,0.109114273287848,0.040997251015118,0.412157933800863,0.0190776198785792,0,0.0713592741543059,0,0.0331767650582288,0,0,0.617474802322508,0.808189497825218,1.36617077709717
Sample150,0.0308621072731444,0,0.0268493800552538,0.0640283218986229,0,0.249762648102039,0.0494526154394333,0.0371106174457928,0,0,0.0184062458509599,0,0.0134761705601969,0.0281457312113257,0.0174252085393744,0.290219117588603,0.0145345092051909,0.00636629950809533,0.0290577602697804,0,0.0244537086260591,0,0,0.460994507110188,0.887394640412758,0.900150441573871
Sample154,0.0126810568990012,0.0302298282932554,0.0100381879558046,0,0,0.13293711508253,0.0137926546281486,0.00931635550752436,0.000189151618079715,0,0.0761896977584124,0,0.021580489764896,0.00440010832557516,0.00437964155290788,0.224713414838118,0.00480094731192383,0.00210922573207754,0.498474713870013,0,0,0.00114167087019033,0,0.68727398296827,0.735075368628136,1.04697426000846
Sample155,0.0149010184516105,0,0.00338968696591992,0.00016668078398817,0.00538303293738751,0.0942582995531912,0.000485937884755833,0.0562721761935856,0.00216582894696584,0.00902996206129663,0.00718769887076205,0.0230477356728336,0,0.300410756813738,0.0358502867937617,0.24971401019641,0.00743259797353024,0,0.0537733047137144,0,0.0145635041317611,0,0,0.722324757595456,0.709820085252209,0.878032518945212
Sample156,0.0420203177007424,0,0.00477453055574006,0.00322046772131346,0.00471710587102458,0.0378655487703094,0.0640145609881099,0.00833863865072607,0,0,0.0327044786192419,0,0.0163706043214814,0.326493067447372,0.00146989518647328,0.322833989076407,0,0,0.0771808972635972,0,0,0.00463531914839785,0,0.719510455566205,0.70798934165516,0.946639421320937
Sample158,0.0191747096796854,0.00079290361797678,0.0262844753763448,0.0695331671596597,0,0.171905123485525,0.0680872401048325,0.0566095376681921,0,0,0.0350839217207766,0.0279510292663625,0.0263229533062244,0.144782083039537,0.0431817442515232,0.286936609525104,0,0,0.0144558085961364,0,0,0,0,0.786177111845974,0.70259691548426,0.991101306797881
Sample159,0.014373086605132,0.0081544484697672,0.0156151042412572,0.00341940048846446,0.012279291447632,0.187221998311616,0.0660181390179674,0.0416370292400059,0,0.0243191584575624,0.0583545072865559,0,0.0509302026457557,0.242483984295662,0.0193836247315958,0.270945601517235,0.00480614820491378,0,0,0.0506849581722424,0.0173879414030668,0.00146422842692513,0,0.637603154310464,0.787265090936084,1.08947885296336
Sample15,0,0.00898829203689571,0.00413698644387153,0.286661510275342,0,0.178947641521055,0.144324124999623,0.0439767049948131,0,0.090199614875248,0,0,0.00140351204276432,0.0362145119639031,0.0417554685847118,0.290056630754848,0.0369699363830935,0,0.0683344860336721,0,0.00926931077227599,0,0,0.604375101687992,0.809731269291793,1.24123873168212
Sample162,0.0144166089326327,0.00331038435750872,0.0301544248277642,0.142567922605643,0,0.225243727104484,0.0334812840381296,0.0268104158218797,0,0,0.0321755894779149,0.0234471755822792,0.0333856715476044,0.0495535450690952,0.0470261711479562,0.258316339942398,0.0036766888834974,0,0.0171520606396845,0,0.0281227537246524,0.00107289598848823,0,0.447620589039671,0.893378826075932,0.969913659691613
Sample163,0.0705542158446628,0.0379807867014141,0.00943011995529917,0.0723304479928301,0.0343591402118262,0.325627323789855,0.00579199855997168,0,0,0,0.0792652294554555,0,0.035910185631565,0.0380111471964696,0.0183930559550923,0.181203804970718,0,0.00941896556886425,0.044208395708041,0.00152850606236478,0,0,0,0.696341521836399,0.756534845278016,0.964013323604429
Sample165,0.0252828621742252,0,0.0130809518262849,0,0.00867515129365188,0.147978319827405,0.13008768877221,0.0139026726914687,0,0,0.0632753085524846,0,0.0256429349281258,0.331528541684762,0.023417650074508,0.238989389457384,0,0,0.0489425876643149,0,0.0281679334833284,0,0,0.684358832336884,0.753179337471497,1.09897199243015
Sample166,0.0165732815906041,0,0.0845103537228469,0.0322156860514763,0.00919571522190739,0.0481078243079856,0.0309799459399438,0.0176684197538464,0,0,0.0307876424460485,0.00145660128558016,0.0181755301226876,0.111493394531846,0.0105033482317583,0.206037851677234,0,0.0084018344365092,0.0147309519878751,0.00784191636657239,0.0280666119460029,0,0,0.319840067553212,0.953600806094769,0.676746909620725
Sample167,0.0177309432200618,0,0.00893605673302066,0.132905578614513,0,0.0410709136910088,0.0893762597350481,0.0216744682292662,0.0260122073852908,0.0413522288565622,0.0103084677325924,0.00286666021676367,0,0.17282311536411,0.0289816026191117,0.431496369741525,0.00506758044281814,0,0.0522063211572892,0,0.0512959746391449,0.0033477368546695,0,0.627968286621806,0.793393425795336,1.1374524852328
Sample168,0.0205953910354614,0,0.00825326716432315,0,0.0348903635003872,0.124530325615301,0.0245317855722159,0.0121886377879373,0,0,0.0361600987402542,0.0122035979759331,0,0.356989813271673,0.00650928939334331,0.21381559759573,0,0,0.0562397529022931,0,0.0354281466253868,0,0,0.453942458038126,0.897232230191895,0.942336067180239
Sample169,0.0191079041345285,0,0,0.130340138003299,0,0.147585106943923,0.0529530210604033,0.0514031287028515,0,0.0201234878934176,0,0.0151473726997422,0.0680464016445772,0.00772285575958028,0.0549241789947314,0.320383829143608,0.0686070328023494,0,0.154737181096418,0,0.0165325414744231,0,0,0.702891715901953,0.768450710122603,1.12761418035385
